ID,Name,Height,Weight,Age,Sex,Profession,Salary,Количество Машин
16418,Зыковa Илона,170.0,68.0,77,ж,студент,170000,2
16419,Филатовa Радмила,165.0,72.0,25,ж,автослесарь,169000,0
16420,Громовa Жанна,184.0,52.0,35,ж,автослесарь,420000,2
16421,Зуевa Эмма,160.0,76.0,54,ж,бухгалтер,302000,1
16422,Денисовa Цагана,176.0,61.0,31,ж,сантехник,419000,0
16423,Третьяковa Мила,182.0,67.0,35,ж,врач,174000,1
16424,Симоновa Ева,161.0,50.0,20,ж,студент,135000,0
16425,Ковалёвa Вероника,179.0,73.0,30,ж,бухгалтер,32000,1
16426,Быковa Ольга,184.0,62.0,37,ж,студент,394000,2
16427,Фоминa Искра,166.0,43.0,55,ж,инженер,137000,1
16428,Ершовa Таяна,175.0,69.0,30,ж,автослесарь,253000,1
16429,Кондратьевa Бронислава,171.0,61.0,30,ж,врач,282000,1
16431,Мясниковa Ира,173.0,71.0,37,ж,бухгалтер,83000,1
16432,Беляковa Владислава,181.0,48.0,32,ж,студент,326000,3
16433,Евсеевa Катерина,168.0,72.0,35,ж,врач,285000,1
16434,Кузнецовa Лера,160.0,43.0,26,ж,преподаватель,305000,0
16435,Савинa Аэлита,174.0,48.0,54,ж,автослесарь,157000,0
16436,Емельяновa Россияна,174.0,56.0,76,ж,продавец,256000,1
16437,Кондратьевa Богдана,162.0,74.0,65,ж,студент,180000,1
16438,Мышкинa Диана,170.0,46.0,34,ж,инженер,39000,1
16439,Прохоровa Алиса,167.0,75.0,56,ж,инженер,244000,0
16440,Фокинa Дарина,174.0,42.0,67,ж,программист,434000,0
16441,Сафоновa Василина,159.0,78.0,28,ж,бухгалтер,329000,0
16442,Одинцовa Дора,179.0,64.0,25,ж,бухгалтер,387000,0
16443,Степановa Божена,177.0,70.0,89,ж,бухгалтер,157000,1
16444,Зайцевa Алеся,159.0,79.0,67,ж,сантехник,46000,1
16445,Лыткинa Елена,167.0,56.0,66,ж,программист,18000,0
16447,Киселёвa Россияна,162.0,72.0,51,ж,инженер,406000,1
16448,Морозовa Таяна,162.0,75.0,43,ж,студент,37000,2
16449,Николаевa Мирра,157.0,71.0,85,ж,сантехник,308000,1
16450,Комаровa Павлина,182.0,44.0,77,ж,бухгалтер,101000,1
16451,Лазаревa Александрина,165.0,42.0,46,ж,продавец,377000,1
16452,Лобановa Алла,176.0,76.0,54,ж,продавец,248000,1
16453,Котовa Лара,156.0,61.0,39,ж,врач,268000,0
16454,Константиновa Лера,178.0,65.0,39,ж,бухгалтер,156000,1
16456,Кирилловa Леся,183.0,79.0,38,ж,преподаватель,238000,0
16457,Лаврентьевa Устинья,180.0,76.0,78,ж,продавец,408000,0
16458,Князевa Аида,170.0,50.0,73,ж,продавец,469000,0
16459,Фомичёвa Нора,158.0,55.0,41,ж,бухгалтер,39000,2
16460,Дмитриевa Ира,164.0,59.0,36,ж,продавец,188000,2
16461,Жуковa Венера,179.0,59.0,59,ж,программист,92000,2
16462,Ширяевa Кристина,166.0,70.0,84,ж,программист,82000,1
16463,Лазаревa Раяна,172.0,78.0,65,ж,бухгалтер,425000,3
16464,Зиновьевa Лара,177.0,49.0,72,ж,сантехник,423000,1
16466,Пахомовa Роза,184.0,51.0,56,ж,бухгалтер,441000,0
16467,Мухинa Рада,173.0,79.0,37,ж,инженер,410000,1
16468,Владимировa Мила,179.0,79.0,40,ж,врач,454000,0
16469,Александровa Марьяна,159.0,77.0,33,ж,бухгалтер,102000,0
16470,Власовa Лидия,170.0,53.0,36,ж,студент,404000,1
16471,Никитинa Юния,168.0,62.0,80,ж,бухгалтер,37000,0
16472,Захаровa Ульяна,163.0,75.0,74,ж,программист,94000,0
16473,Наумовa Зоя,184.0,42.0,86,ж,программист,24000,0
16474,Самойловa Татьяна,171.0,73.0,35,ж,бухгалтер,265000,0
16475,Макаровa Эмма,163.0,72.0,51,ж,студент,170000,0
16476,Соболевa Лера,160.0,65.0,86,ж,инженер,256000,1
16477,Одинцовa Инесса,159.0,77.0,72,ж,продавец,339000,0
16478,Калашниковa Алина,173.0,61.0,76,ж,бухгалтер,103000,0
16479,Афанасьевa Роксана,167.0,67.0,63,ж,инженер,128000,0
16480,Дорофеевa Ираида,182.0,46.0,48,ж,студент,106000,0
16481,Беспаловa Венера,163.0,47.0,32,ж,сантехник,407000,0
16482,Симоновa Руслана,176.0,48.0,27,ж,бухгалтер,258000,0
16483,Соловьёвa Марта,184.0,45.0,36,ж,врач,228000,0
16484,Орловa Стефания,182.0,78.0,66,ж,преподаватель,456000,0
16485,Тетеринa Богдана,167.0,74.0,85,ж,преподаватель,272000,1
16486,Котовa Марта,157.0,50.0,31,ж,сантехник,218000,0
16487,Ефимовa Элеонора,157.0,40.0,24,ж,преподаватель,69000,0
16488,Емельяновa Цветана,165.0,49.0,57,ж,сантехник,71000,0
16489,Ефремовa Божена,180.0,70.0,24,ж,студент,307000,0
16490,Костинa Лукерья,156.0,56.0,83,ж,программист,378000,1
16491,Матвеевa Евангелина,157.0,56.0,53,ж,сантехник,337000,0
16492,Бобылёвa Лариса,166.0,72.0,25,ж,продавец,273000,0
16493,Алексеевa Серафима,171.0,76.0,70,ж,программист,141000,0
16494,Орловa Вета,171.0,41.0,54,ж,преподаватель,356000,0
16495,Мамонтовa Эрика/div>,165.0,43.0,48,ж,продавец,278000,0
16496,Черновa Ярина,165.0,43.0,65,ж,сантехник,322000,2
16497,Ильинa Юлиана,169.0,59.0,24,ж,бухгалтер,154000,1
16498,Зайцевa Таяна,159.0,78.0,71,ж,преподаватель,157000,0
16499,Борисовa Серафима,182.0,74.0,29,ж,врач,199000,2
16500,Исаевa Маргарита,163.0,68.0,25,ж,инженер,133000,1
16501,Сергеевa Виола,156.0,59.0,21,ж,преподаватель,113000,0
16502,Беляковa Надежда,158.0,75.0,23,ж,сантехник,86000,0
16503,Вороновa Каролина,162.0,77.0,73,ж,студент,416000,1
16504,Кулаковa Яна,180.0,60.0,36,ж,преподаватель,320000,0
16505,Ковалёвa Ярина,175.0,50.0,49,ж,студент,167000,1
16506,Селиверстовa Эрика/div>,157.0,68.0,48,ж,продавец,317000,1
16507,Агафоновa Цагана,161.0,76.0,38,ж,врач,375000,0
16508,Константиновa Аделия,170.0,75.0,29,ж,инженер,95000,0
16509,Игнатьевa Цагана,172.0,72.0,61,ж,продавец,343000,2
16510,Морозовa Юлиана,169.0,65.0,60,ж,преподаватель,114000,0
16511,Соболевa Владана,183.0,74.0,84,ж,программист,410000,0
16512,Калининa Иванна,166.0,76.0,82,ж,врач,37000,3
16513,Нестеровa Россияна,181.0,71.0,75,ж,бухгалтер,63000,0
16514,Пестовa Иветта,180.0,68.0,24,ж,бухгалтер,370000,0
16518,Алексеевa Рената,163.0,45.0,31,ж,врач,93000,0
16519,Селезнёвa Павлина,160.0,72.0,65,ж,преподаватель,80000,0
16520,Евдокимовa Марта,177.0,64.0,73,ж,бухгалтер,404000,2
16521,Молчановa Агнесса,160.0,74.0,81,ж,преподаватель,145000,0
16522,Васильевa Нора,158.0,54.0,81,ж,сантехник,106000,0
16523,Воробьёвa Амалия,174.0,73.0,40,ж,сантехник,288000,0
16524,Блохинa Радмила,175.0,62.0,74,ж,сантехник,471000,0
16525,Колесниковa Анисья,155.0,53.0,48,ж,врач,86000,2
16526,Рябовa София,173.0,44.0,84,ж,продавец,373000,3
16527,Гришинa Ангелина,165.0,66.0,51,ж,бухгалтер,209000,0
16528,Котовa Домника,177.0,74.0,21,ж,программист,264000,0
16529,Логиновa Стелла,167.0,62.0,65,ж,автослесарь,282000,1
16530,Савинa Аделаида,168.0,49.0,25,ж,программист,474000,0
16531,Кирилловa Мирослава,179.0,50.0,32,ж,врач,291000,0
16532,Лукинa Ефросинья,179.0,46.0,67,ж,автослесарь,233000,0
16533,Соколовa Илона,177.0,54.0,66,ж,бухгалтер,337000,0
16534,Третьяковa Ева,159.0,44.0,36,ж,студент,427000,0
16535,Артемьевa Вета,159.0,57.0,86,ж,студент,108000,2
16536,Фокинa Анна,156.0,74.0,56,ж,программист,341000,0
16537,Гавриловa Иветта,183.0,77.0,21,ж,врач,190000,0
16538,Мироновa Нина,181.0,53.0,36,ж,сантехник,312000,1
16539,Тихоновa Яна,174.0,43.0,70,ж,автослесарь,260000,1
16540,Самсоновa Марианна,170.0,56.0,61,ж,продавец,133000,1
16541,Нестеровa Дарина,165.0,45.0,43,ж,продавец,157000,3
16542,Ивановa Виталина,167.0,50.0,31,ж,программист,93000,0
16545,Колесниковa Тамара,170.0,68.0,86,ж,продавец,160000,3
16546,Сорокинa Лара,177.0,63.0,41,ж,программист,132000,0
16547,Сазоновa Искра,164.0,45.0,59,ж,преподаватель,57000,2
16548,Сазоновa Пелагея,178.0,64.0,89,ж,студент,41000,0
16549,Большаковa Диана,168.0,60.0,50,ж,бухгалтер,221000,2
16550,Фёдоровa Ксения,156.0,78.0,72,ж,преподаватель,377000,0
16551,Мишинa Юлия,179.0,40.0,59,ж,программист,488000,0
16552,Поповa Божена,170.0,45.0,65,ж,бухгалтер,62000,1
16553,Селиверстовa Анжела,164.0,46.0,48,ж,программист,183000,0
16554,Королёвa Русалина,163.0,67.0,58,ж,преподаватель,402000,0
16555,Силинa Марта,170.0,78.0,41,ж,инженер,69000,0
16556,Голубевa Елена,179.0,44.0,62,ж,студент,385000,0
16558,Тимофеевa Светлана,160.0,63.0,30,ж,врач,370000,0
16559,Медведевa Нонна,172.0,68.0,34,ж,программист,216000,1
16560,Зыковa Виола,179.0,58.0,66,ж,студент,210000,0
16561,Ореховa Зоряна,170.0,46.0,58,ж,студент,285000,1
16562,Доронинa Наталия,180.0,68.0,46,ж,студент,260000,0
16563,Лукинa Анфиса,182.0,79.0,38,ж,автослесарь,197000,1
16564,Лебедевa Эвелина,177.0,40.0,58,ж,сантехник,398000,0
16566,Яковлевa Амалия,161.0,63.0,54,ж,преподаватель,356000,0
16567,Фоминa Алиса,169.0,48.0,83,ж,бухгалтер,91000,2
16568,Соболевa Мирра,165.0,61.0,58,ж,автослесарь,411000,0
16569,Рыбаковa Лика,183.0,49.0,20,ж,преподаватель,273000,0
16570,Воронцовa Платонида,164.0,43.0,82,ж,продавец,146000,1
16571,Ефремовa Каролина,173.0,78.0,27,ж,сантехник,304000,0
16573,Белозёровa Ася,169.0,51.0,44,ж,бухгалтер,199000,0
16575,Гавриловa Галина,165.0,61.0,52,ж,бухгалтер,400000,1
16578,Тихоновa Мария,173.0,54.0,33,ж,врач,368000,0
16579,Рожковa Ульяна,164.0,68.0,32,ж,студент,258000,1
16580,Ореховa Макария,158.0,77.0,63,ж,инженер,85000,1
16581,Шаровa Маргарита,180.0,78.0,22,ж,инженер,305000,1
16582,Барановa Иветта,158.0,50.0,23,ж,инженер,285000,1
16583,Кузьминa Рита,178.0,43.0,32,ж,инженер,371000,0
16584,Гришинa Вера,180.0,62.0,56,ж,программист,400000,2
16585,Меркушевa Богдана,160.0,64.0,30,ж,инженер,370000,2
16586,Симоновa Акулина,176.0,52.0,69,ж,автослесарь,463000,0
16587,Карповa Динара,184.0,42.0,50,ж,студент,320000,0
16588,Колобовa Тамара,170.0,71.0,41,ж,автослесарь,253000,3
16589,Моисеевa Амалия,165.0,76.0,75,ж,сантехник,196000,0
16590,Евсеевa Аида,165.0,57.0,50,ж,программист,439000,1
16591,Некрасовa Элеонора,155.0,53.0,19,ж,автослесарь,118000,1
16592,Кондратьевa Дарья,166.0,72.0,27,ж,автослесарь,98000,1
16593,Нестеровa Виталина,161.0,65.0,62,ж,автослесарь,499000,1
16594,Пестовa Лия,161.0,79.0,31,ж,автослесарь,215000,0
16595,Вишняковa Валерия,180.0,55.0,29,ж,продавец,245000,0
16596,Соболевa Нина,178.0,59.0,78,ж,врач,190000,3
16597,Кирилловa Ника,155.0,71.0,38,ж,бухгалтер,425000,2
16598,Федосеевa Раяна,181.0,45.0,87,ж,продавец,490000,1
16599,Голубевa Сабина,169.0,54.0,65,ж,студент,329000,1
16600,Овчинниковa Анжелика,181.0,40.0,78,ж,программист,174000,1
16601,Новиковa Богдана,173.0,67.0,56,ж,продавец,300000,1
16602,Стрелковa Лера,170.0,51.0,61,ж,бухгалтер,69000,0
16603,Волковa Злата,160.0,61.0,28,ж,автослесарь,336000,1
16604,Мельниковa Алиса,166.0,65.0,73,ж,продавец,199000,0
16605,Русаковa Викторина,182.0,43.0,88,ж,инженер,382000,0
16606,Беловa Искра,160.0,68.0,74,ж,врач,171000,1
16607,Самсоновa Ляля,162.0,45.0,76,ж,бухгалтер,237000,2
16608,Горшковa Таяна,171.0,43.0,74,ж,врач,439000,0
16609,Шиловa Зоя,181.0,60.0,35,ж,сантехник,184000,0
